t,temp,flow-in,flow-out
0,0,29.796391296493606,0.0
1,0.0074490978241234015,59.938869021648145,0.5437841411610083
2,0.02229786904424519,32.036391186451176,1.6500917337022691
3,0.029894443907432414,30.159455425407934,2.308780794968289
4,0.03685711256504232,49.96272909385105,3.0182282839173356
5,0.04859323776752575,93.09805815214605,4.135008980930915
6,0.07083400006032953,26.8539680598049,6.08864990443338
7,0.07602532959917241,34.54010505094971,6.923085149787527
8,0.08292958457446295,35.44278903512933,8.0093417520829
9,0.08978794639522455,29.670054749614792,9.13891756671775
10,0.09492073069094882,65.66476046601551,10.197622582363607
11,0.1087875151618618,88.98619226667589,11.943599772789227
12,0.12804816328533347,73.62856828936845,14.150593284742989
13,0.14291765703648984,63.38285642097865,16.164148394242712
14,0.15472233404317381,78.09957141067288,18.09488360326678
15,0.16972350599502534,30.523810607056856,20.368724443063915
16,0.17226227753602358,26.72026143725462,21.83683695375773
17,0.1734831336568978,98.64491866345226,23.291363813164743
18,0.19232152236946967,38.285800846383665,26.0483269778333
19,0.19538089083660726,86.23954511273352,27.71604111132724
20,0.21001176683695882,46.053501097899115,30.331845343710082
21,0.21394218077550609,10.308891288374111,32.225705315917935
22,0.20846297726862012,70.85871216606044,33.517608836426575
23,0.2177982531010286,70.50945739334041,35.894183807875784
24,0.22645207149739477,44.20709979723547,38.22162219645671
25,0.22794844089758945,10.704491704708797,40.09920464266824
26,0.22059976266309958,53.72077835715064,41.37885681173024
27,0.22368524304945467,11.869268279265954,43.40563837241139
28,0.2158011505261683,9.749299301263958,44.60415416067535
29,0.20708743681131545,75.99318792932074,45.73388272631688
30,0.21465226311206642,27.5544724195819,47.98638310933648
31,0.20954428543962778,90.31094036115326,49.29289471264124
32,0.21979879685175577,44.07615410140949,51.7433682176058
33,0.2178819933227067,98.800649960967,53.31055937773862
34,0.2292545159685138,27.986648576321304,55.89339349510944
35,0.22227782973881677,87.27318744536058,57.161268914860635
36,0.22980580937144177,43.36109712096309,59.52391749710128
37,0.22576510427740723,79.5655372337345,61.029752602045164
38,0.23039905043532957,84.25276373385297,63.19435503126292
39,0.23566365261097708,24.59303168683319,65.39869366277821
40,0.22546223711699082,5.680583280799012,66.51297654172681
41,0.21025413880175886,32.909696794206724,67.25749033912072
42,0.20166719041553036,32.28832574919755,68.38871670891628
43,0.19264209267560067,45.61423856242811,69.3861568391568
44,0.1866991131064185,77.3078150228607,70.53858156071095
45,0.18839142147195595,84.76506201139912,72.18542787409245
46,0.19153633000628262,91.94233907655934,73.91367602704625
47,0.1960434957686609,19.129438508218975,75.75926522507851
48,0.181886039089446,44.853151820967874,76.27158302483322
49,0.17403143128847967,89.06284188590845,77.22407225147431
50,0.1769911236970882,66.30216563072705,78.8716542866154
51,0.1738487515331161,90.28020845652401,80.0433916461791
52,0.17640795573570234,16.479768275400254,81.6367154260527
53,0.16011871894803922,67.36626747133329,81.84606876542597
54,0.15649876862451606,38.311285921194006,82.94420832733141
55,0.14534053802298172,39.386338160817516,83.39974739403316
56,0.13433718571467781,90.70005292848617,83.81501813271848
57,0.13605844441361975,53.351276071255114,85.07038426500019
58,0.12812866736518347,90.52502310401115,85.57137180227858
59,0.1293670801906166,88.09458189875046,86.72645416269886
60,0.1297091121246295,71.94269640612028,87.78016707127958
61,0.12574974445833967,10.861142962540782,88.52709596896737
62,0.10633325620673302,7.748918870166932,88.13548712059827
63,0.08623661414412519,45.06070932967692,87.6161807409398
64,0.07559774629130947,48.80945373204444,87.62991951115028
65,0.065892629846533,6.509403580352213,87.57942232027617
66,0.04562512516155202,86.22072268561206,86.67556109926869
67,0.04551141555813786,77.07033187317202,87.13359882293679
68,0.04299559882069667,76.38900910946795,87.31460407358576
69,0.040264200079667224,12.33391949980338,87.47175583974338
70,0.021479740994682226,19.68659103801349,86.43626092088198
71,0.004792323523965105,45.67726577981549,85.483839668902
72,-0.005159319948306521,97.92747511564558,84.87914537097147
73,-0.0018972375121379943,26.303289193794733,85.1257610465867
74,-0.016602855475335986,63.647017547262955,84.02076262299529
75,-0.02169629174426907,96.77133275061027,83.58964702137648
76,-0.01840087031196062,75.82289914974206,83.68210963332551
77,-0.020365672932856484,21.010227540809844,83.37499497234289
78,-0.03595686479073974,91.86199910391657,82.08373659635905
79,-0.03351229916385036,6.449049493538528,82.05249092808545
80,-0.05241315952248709,23.014091609135413,80.39240690045973
81,-0.06675773834531817,21.02152877649932,79.02045167200635
82,-0.08125746906919493,84.19781613834283,77.49963231651495
83,-0.07958292311373795,6.439505818275593,77.04431307232912
84,-0.09723412492725134,14.136156526595078,75.11073922525547
85,-0.11247777060191644,71.45109029331479,73.30833610065447
86,-0.11294208205375136,8.753030990649568,72.45083742822852
87,-0.1288665336631461,80.11064578382123,70.38713736157187
88,-0.12643565655758376,88.5639637258434,69.61328137901972
89,-0.12169798597087784,35.855262840614486,68.93549169386078
90,-0.12996804318418942,87.0547904674241,67.33450527658847
91,-0.12503797188648053,39.00092001944364,66.69600642191425
92,-0.1319617434870982,26.31839203923122,65.16561696348876
93,-0.14167354971816257,55.865805380029066,63.43558001872738
94,-0.14356599337783715,4.4752741421204885,62.21260226498114
95,-0.15800032540855233,9.530306865847294,60.01983029801461
96,-0.17062270626659415,16.591948209723117,57.90656555226271
97,-0.18095136060222905,10.758558669579388,55.85070403991884
98,-0.1922243969448139,37.87691619124946,53.63180477377047
99,-0.19616311909044418,53.405163943673784,51.86284806329387
